C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_16,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem in size fraction 1mm and 100 m ( per sample) in the smaller size fraction this is the total number of individuals of a particular taxonomic group that was found in the smaller size fraction of that sample in 1977 this was defined as 500micrometer and 100micrometer this size fraction was not collected during 1976,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0678
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_17,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem area sampled (cm 2) the sample area this is the area of the benthos that was sampled for a given sample,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0854
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_18,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem habitat notes notes on the substrate and habitat of a particular sample this reports the dominant substrate or habitat that was present at a given sampling location also this indicates which invert sample that a detrital depletion sample was coupled with,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0608
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_19,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem id notes notes about the old taxonomic name for a particular organism between the 1970s and the present taxonomic names have changed the name reported here is the name originally reported in the rcc publications which has been updated in the genus column,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0767
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_2,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem year this is the year that the sample was collected this is the specific year that a sample was collected,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0737
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_3,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem month this is the month that a sample was collected this is the particular month that a sample was collected,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0679
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_4,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem day this is the day of the month that a sample was collected this is the day of the month that a particular sample was collected,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0865
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_5,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem date this is the date that a sample was collected this is the specific date that a sample was collected,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0685
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_6,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem sample id this is the unique identifier for each sample these are the sample identifications that were recorded off of the lab datasheets note that some sites and year do not exhibit consecutive sampling numbers when a detrital depletion sample was taken the first number in the column is the dome sample number the second number is the detrital sample number the samples with the 'a' designation are the samples used for invertebrate calculations the samples with the 'b' or 'c' designation are the detrital depletion samples that were not used in the invertebrate calculations,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0727
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_7,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem sample type this the sample type of the specific sample two types of samples were identified invert samples are the ones that were used for the invertebrate assemblage calculations the detrital depletion are replicate samples at the dome sampling sites which were not used in the invertebrate calculations,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0774
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_8,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem sampler type this is the type of sample instrument used this is the type of instrument used to collect the sample in 1976 a modified kicknet was used in 1977 a dome sampler was used,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0754
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_2_a_9,salmon river rcc invertebrate morpho xlsx these are the benthic invertebrate samples that were collected during the original river continuum concept (rcc) project samples were collected at 7 locations along the salmon river mainstem habitat habitat type where the sample was taken this is the habitat type where a specific sample was taken,http://purl.dataone.org/odo/ECSO_00000056,near surface module of the wind mov,0.0696
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_3_a_1,breakdown of how samples were processed and size fractionated this is a table that summarizes how and which samples were size fractionated each year sample date the date a sample was taken this is the date that sample was collected,http://purl.dataone.org/odo/ECSO_00002299,sample container mass,0.0849
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_3_a_2,breakdown of how samples were processed and size fractionated this is a table that summarizes how and which samples were size fractionated each year site study site name this is the rcc study site,http://purl.dataone.org/odo/ECSO_00002967,collaring site name,0.1004
C:\Users\prakash\Desktop\sabitaInternship\source\3bbdbc1b-efa5-4198-af95-37342a5e6559.owl,https://cn.dataone.org/cn/v2/object/3bbdbc1b-efa5-4198-af95-37342a5e6559#d_3_a_3,breakdown of how samples were processed and size fractionated this is a table that summarizes how and which samples were size fractionated each year sample processing notes notes on how and which samples were size fractionated this describes the sampling method used it also indicates which samples were size fractionated and picked,http://purl.dataone.org/odo/ECSO_00004869,reference samples name,0.0698
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_1,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis salinity salinity of treatment water 4 8 or 12 psu,http://purl.dataone.org/odo/ECSO_00002024,water salinity,0.1261
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_10,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis n5 proportion of individuals sampled who were in the naupliar 5 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1174
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_11,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis n6 proportion of individuals sampled who were in the naupliar 6 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1174
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_12,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c1 proportion of individuals sampled who were in the copepodite 1 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1193
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_13,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c2 proportion of individuals sampled who were in the copepodite 2 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1193
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_14,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c3 proportion of individuals sampled who were in the copepodite 3 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1193
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_15,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c4f proportion of individuals sampled who were in the copepodite 4 stage and were female,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1091
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_16,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c4m proportion of individuals sampled who were in the copepodite 4 stage and were male,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1102
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_17,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c5f proportion of individuals sampled who were in the copepodite 5 stage and were female,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1091
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_18,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis c5m proportion of individuals sampled who were in the copepodite 5 stage and were male,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1102
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_19,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis af proportion of individuals sampled who were in the adult stage and were female,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1113
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_2,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis temperature temperature of treatment water 5 10 or 15 c,http://purl.dataone.org/odo/ECSO_00005238,water potential temperature,0.1438
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_20,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis afe proportion of individuals sampled who were in the adult stage and were female,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1107
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_21,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis am proportion of individuals sampled who were in the adult stage and were male,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1127
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_3,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis treatnum number of treatment there were 9 treatments total (3 salinities crossed with 3 temps),http://purl.dataone.org/odo/ECSO_00005724,phosphorus total concentration of,0.0893
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_4,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis replicate replicate number for this treatment each treatment had 3 replicates,http://purl.dataone.org/odo/ECSO_00005439,sampling treatment name,0.1056
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_5,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis time step time step at which the population estimate was made each time step represents approximately 48 hours,http://purl.dataone.org/odo/ECSO_00004645,phosphorylation reaction time duration,0.1063
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_6,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis n1 roportion of individuals sampled who were in the naupliar 1 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.0973
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_7,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis n2 proportion of individuals sampled who were in the naupliar 2 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1174
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_8,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis n3 proportion of individuals sampled who were in the naupliar 3 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1174
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq13j39xfZZZZ6ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q13j39xf/6/mrt-eml.xml#d_1_a_9,eaffinis 2008experiments eaffinis 2008experiments 2008 experiments on e affinis n4 proportion of individuals sampled who were in the naupliar 4 stage,http://purl.dataone.org/odo/ECSO_00005191,time in depth bin above sfc proportion,0.1174
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_1,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project project project name on citsci org,http://purl.dataone.org/odo/ECSO_00004030,mpy 11 microsatellite marker genomic name,0.1066
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_2,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project latitude latitude in decimel degrees,http://purl.dataone.org/odo/ECSO_00004030,mpy 11 microsatellite marker genomic name,0.0959
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_3,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project longitude longitude in decimel degrees,http://purl.dataone.org/odo/ECSO_00005799,sampling protocol net opening diameter,0.0938
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_4,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project date date the observation was made,http://purl.dataone.org/odo/ECSO_00004234,c20 highly branched isoprenoid concentration of,0.1028
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_5,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project scientific name scientific name of amphibian observed,http://purl.dataone.org/odo/ECSO_00005935,area special biological significance name,0.1192
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_6,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project presence presence absence of amphibian observed,http://purl.dataone.org/odo/ECSO_00004234,c20 highly branched isoprenoid concentration of,0.1004
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1930r39ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1930r39/1/mrt-eml.xml#d_1_a_7,cfnap data 2009 2010 v1 cfnap data 2009 2010 v1 project call index call index based on nelson and graves standrad protocol,http://purl.dataone.org/odo/ECSO_00005799,sampling protocol net opening diameter,0.0926
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq19k4866ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q19k4866/1/mrt-eml.xml#d_1_a_1,rainhail data may 2013 rainhail data may 2013 rain and hail date date,http://purl.dataone.org/odo/ECSO_00004201,building ftype 2013 count,0.1365
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq19k4866ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q19k4866/1/mrt-eml.xml#d_1_a_2,rainhail data may 2013 rainhail data may 2013 rain and hail ri rain intensity,http://purl.dataone.org/odo/ECSO_00004055,dry grain volumetric areal density,0.1272
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq19k4866ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q19k4866/1/mrt-eml.xml#d_1_a_3,rainhail data may 2013 rainhail data may 2013 rain and hail hi hail intensity,http://purl.dataone.org/odo/ECSO_00004055,dry grain volumetric areal density,0.1272
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1cr5r92ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1cr5r92/1/mrt-eml.xml#d_1_a_1,no spreadsheet name given no description of spreadsheet given no text column title given the column contains text no other description provided by user,http://purl.dataone.org/odo/ECSO_00003945,no plants areal density,0.107
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1j38qg1ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1j38qg1/1/mrt-eml.xml#d_1_a_1,rainhail data november 2013 rainhail data november 2013 rain and hail date date,http://purl.dataone.org/odo/ECSO_00004201,building ftype 2013 count,0.1291
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1j38qg1ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1j38qg1/1/mrt-eml.xml#d_1_a_2,rainhail data november 2013 rainhail data november 2013 rain and hail ri rain intensity,http://purl.dataone.org/odo/ECSO_00004201,building ftype 2013 count,0.1196
C:\Users\prakash\Desktop\sabitaInternship\source\ark_ZZZZ90135ZZZZq1j38qg1ZZZZ1ZZZZmrt-eml.xml.owl,https://cn.dataone.org/cn/v2/object/ark:/90135/q1j38qg1/1/mrt-eml.xml#d_1_a_3,rainhail data november 2013 rainhail data november 2013 rain and hail hi hail intensity,http://purl.dataone.org/odo/ECSO_00004201,building ftype 2013 count,0.1196
